product_id,label,confidence,form_factor,taxonomy_device_evidence,taxonomy_accessory_evidence,title_device_evidence,title_accessory_evidence,conflict,reason,title,store,leaf_categories,l3_categories,rating_number,gold_label,gold_form_factor,reviewer_note
B07GNW9DJ6,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,0,1,1,taxonomy_device=2;title_accessory=1;conflict,"Sennheiser HD 300 Pro Headphones, Black with Headphone Holder & Stereo 1/4"" Male Phone TRS Headphone Extension Cable 10'",Sennheiser,Over-Ear Headphones,Headphones & Earbuds,21,DEVICE,OVER_EAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：细分类目为 Over-Ear Headphones。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0925LWBFH,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,2,0,taxonomy_accessory=2;title_accessory=2,"[5 Pack] Benazcap Portable Case for AirTag Key Wallet Finder, Compatible with AirTag Loop Holder, Mini Locator Tracker Cover Skin for Backpacks Car Key AirPods Device, Soft AirTags Case, Multicolor",Benazcap,Cases,Cases,156,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B00A9YU7ZK,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,"Earphones with Remote Control and Mic For Apple iPhone, iPad, iPod",Sincerely Ltd,Headphones & Earbuds,Headphones & Earbuds,1,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题含耳塞/耳机式耳戴设备词，未出现相冲突的头戴形态描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B01G8JO5F2,DEVICE,0.995,EARBUD_INEAR,2,0,1,0,0,taxonomy_device=2;title_device=1,"Senso Bluetooth Headphones, Best Wireless Sports Earbuds w/Mic IPX7 Waterproof HD Stereo Sweatproof Earphones for Gym Running Workout Noise Cancelling Earphones Earbuds Noise Cancelling Headsets",Senso,Earbud Headphones,Headphones & Earbuds,42824,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B08CR6QTXF,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"CTYBB for Airpod Case,Silicone Airpods Case Cover with Fur Ball Keychain Compatible with Apple Airpods 2/1 (Front LED Visible) Orange",CTYBB,Cases,Cases,25365,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B004R9PSL6,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Samsung HM6450 Stereo Bluetooth Wireless Headset,SAMSUNG,Headphones & Earbuds,Headphones & Earbuds,251,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题语义为手机用单耳/免提蓝牙耳机或有线耳麦。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B08CGJ721T,DEVICE,0.995,EARBUD_INEAR,2,0,2,0,0,taxonomy_device=2;title_device=2,"JBL Tune 125TWS True Wireless In-Ear Headphones - Pure Bass Sound, 32H Battery, Bluetooth, Fast Pair, Comfortable, Wireless Calls, Music, Native Voice Assistant (White)",JBL,Earbud Headphones,Headphones & Earbuds,33434,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B014JUW4P0,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,0,1,1,taxonomy_device=2;title_accessory=1;conflict,"Coureo Multi-Pocket Art Portfolio Case 24” x 36” x 0” | Heavy-Duty Carrying Bag for Students, Artists, and Professionals | Black",TIAMAT,Earbud Headphones,Headphones & Earbuds,3,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0784322T6,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,2,2,1,taxonomy_device=2;title_device=2;title_accessory=2;conflict,"Bluetooth Earbuds,True Wireless Stereo Headphones Kelodo w/Microphone Earphones for Call Noise Cancelling Mini in Ear Magnetic Headset with Long Battery Charging Case for Running Sports White",kelodo,Earbud Headphones,Headphones & Earbuds,33,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0036ZXATO,AMBIGUOUS,0.6,NOT_APPLICABLE,1,0,0,0,0,taxonomy_device=1,"TOOKS SPORTEC Skully Performance Skull Cap with Built-in Removable Headphones - Color: Black, Comfortable 100% Prostretch (Dryfit) Keeps You Cool",TOOKS,"Headphones, Earbuds & Accessories",,7,DEVICE,ON_EAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题为睡眠眼罩/头带/帽式扬声器，扬声单元贴耳佩戴。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B01LSAZEVK,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,ADSRO 2X 60mm LR Ear Pads Earpad Cover Pad Replacement Headphones 6CM PAD,ADSRO,Earpads,Earpads,7,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；细分类目 Earpads 与此一致；判为 ACCESSORY。
B0BYNSJFF3,DEVICE,0.955,EARBUD_INEAR,2,0,2,1,1,taxonomy_device=2;title_device=2;title_accessory=1;conflict,"MAS CARNEY 【2 Pack Black+White】 WH5 Semi in-Ear Headphones with Microphone, Compatible with MP3/MP4, iPad, iPod, Huawei, Samsung Galaxy, Computers, Laptops and All 3.5mm Headphone Devices",MAS CARNEY,Earbud Headphones,Headphones & Earbuds,439,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B08QFXB2Y9,DEVICE,0.955,EARBUD_INEAR,2,0,2,1,1,taxonomy_device=2;title_device=2;title_accessory=1;conflict,"ASTRUM ET320 Earbuds – True Wireless Earbuds with Type-C Charging Case, Bluetooth V5.1 Earbuds with a Comfortable, Secure Fit, Long Battery Life, Great Sound, Auto Pair & Touch Control - White",ASTRUM,Earbud Headphones,Headphones & Earbuds,18,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B08BY7PYM3,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"AirPods Pro Case, Full-Body Rugged Protective Cover, Resilient Shock Absorption Design, Durable Smooth Skin Case with Keychain for AirPod Pro 2019 - Midnight Blue",amBand,Cases,Cases,15657,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B09WTY86N6,DEVICE,0.995,ON_EAR,2,0,1,0,0,taxonomy_device=2;title_device=1,"iClever HS01 Food Grade Kids Headphones with Microphone, 85/94dB Volume Limiter, Cat Ear Headphones for Kids Boys Girls, Wired Childrens Headphones for School/Travel/Tablet/E-Learning/iPad, Green",iClever,On-Ear Headphones,Headphones & Earbuds,15463,DEVICE,ON_EAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：细分类目为 On-Ear Headphones。
B00IP2QT5A,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Lizbeth Cordonnet Cotton Thread Size 20: Dusty Rose Light,LIZBETH,Headphones & Earbuds,Headphones & Earbuds,3,AMBIGUOUS,NOT_APPLICABLE,needs_review: 标题“Lizbeth Cordonnet Cotton Thread Size 20: Dusty Rose Light”未描述完整耳机或明确耳机配件，且与类目“Headphones & Earbuds”不一致/信息残缺；保留 AMBIGUOUS，不强行归类。
B00YCC47DI,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Samsung EO-HS3303WE Samsung Galaxy S4 Headset 3.5mm Stereo with Volume Key - Non-Retail Packaging - White,SAMSUNG,Headphones & Earbuds,Headphones & Earbuds,84,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题语义为手机用单耳/免提蓝牙耳机或有线耳麦。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B07MM8MDT6,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,igsticker Skins Compatible with Airpods Sticker Decal Stylish Covers for Protection & Customization 010407 Chemistry Pattern White Black,igsticker,Cases,Cases,25,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B071V8DFB4,ACCESSORY,0.995,NOT_APPLICABLE,0,2,1,1,1,taxonomy_accessory=2;title_device=1;title_accessory=1;conflict,Studio1.0 Replacement Top Headband Foam Cushion Pad Repair Parts Compatible with Beats Studio 1.0 Studio (1st Gen) Wired Wireless Over Ear Headphone Black,Koffmon,Earpads,Earpads,13,ACCESSORY,NOT_APPLICABLE,标题主体是替换件、线缆/收纳件、蓝牙接收件、头盔扬声器套件或手机外接听筒，并非完整耳机；判为 ACCESSORY。
B0B55XFVSD,DEVICE,0.995,EARBUD_INEAR,2,0,2,0,0,taxonomy_device=2;title_device=2,"UGREEN HiTune Wireless Earbuds Bluetooth 5.0, Aptx HiFi Stereo Wireless Headphones with Built-in Mic, CVC 8.0 Clear Call Bluetooth Earbuds, Wireless Earphones with Deep Bass, 27H Playtime Rosegold",UGREEN,Earbud Headphones,Headphones & Earbuds,16296,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B0832BWCYM,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,True Wireless Wireless Waterproof Earbuds Super bass Earphone Earbuds HD Stereo Sound Bluetooth Wireless Earphone with Charging Case(White),Unknown,Earbud Headphones,Headphones & Earbuds,4,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B09K67QXKT,DEVICE,0.985,EARBUD_INEAR,2,0,3,1,1,taxonomy_device=2;title_device=3;title_accessory=1;conflict,"Bluetooth Earbuds Wireless Active Noise Canceling Headphones in-Ear Earphones with 4 Mics for Sports, Enhanced Deep Bass, 30Hrs Playtime, IPX8 Waterproof, Touch Control, USB-C Quick Charging Case",Gsoemon,Earbud Headphones,Headphones & Earbuds,61,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B0BB7MJL2D,ACCESSORY,0.995,NOT_APPLICABLE,0,2,1,1,1,taxonomy_accessory=2;title_device=1;title_accessory=1;conflict,"Lopnord for AirPods Pro Ear Tip [2 Pairs], Memory Foam Replacement Premium/Silicone Ear Tips for Apple Airpods Pro 2 Wireless Earbuds, Comfort Ear Tips for Airpods Pro (Size M, 2 Pairs,Black+White)",Lopnord,Earpads,Earpads,110,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；细分类目 Earpads 与此一致；判为 ACCESSORY。
B00YB31A56,AMBIGUOUS,0.6,NOT_APPLICABLE,0,0,1,0,0,title_device=1,PRO Mental Beats Expert DJ Noise Cancelling Headphones w/ Microphone - 00545,CJ Global,Headphones & Earbuds,Headphones & Earbuds,11,DEVICE,OVER_EAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题语义为带耳罩的游戏/办公/监听头戴式耳机。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0186HAA58,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Circle Orange Powdercoat Radiator Cover Grille fits: 2014-2016 Polaris RZR 1000 - Ferreus Industries - GRL-147-08-Orange-b,Ferreus Industries,Headphones & Earbuds,Headphones & Earbuds,1,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0085OETSM,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,Sentry Budz Noise Reduction Ear Buds Color Varies - Sentry HO105,"SENTRY INDUSTRIES, I",Earbud Headphones,Headphones & Earbuds,4,DEVICE,EARBUD_INEAR,标题/型号表明是入耳耳塞、手机单耳蓝牙耳机、运动耳机或随身耳塞系统；判为 DEVICE / EARBUD_INEAR。
B07CTBGM6M,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,0,1,1,taxonomy_device=2;title_accessory=1;conflict,"SHINESTAR Universal Adjustable Heat Shield Plate Tent & Burner Tube, Stainless Steel Flame Tamer Burner Cover for Gas Grill Extend from 11.75"" up to 21"" L, Burners Extend from 12"" up to 17.5""(3 Set)",SHINESTAR,Earbud Headphones,Headphones & Earbuds,7,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0BJBXCNWD,DEVICE,0.985,EARBUD_INEAR,2,0,3,1,1,taxonomy_device=2;title_device=3;title_accessory=1;conflict,Airor Bluetooth Wireless Noise Cancelling Earbuds for iPhone | in-Ear Headphones with Portable Silicone Charging case | Hi-Fi Stereo Microphone Wireless Earbuds for Waterproof for Sport(Pink),Airor,Earbud Headphones,Headphones & Earbuds,15,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B07CRLP7CQ,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,"DIPOOX Pet Grooming Scissors Set (5-Piece Kit) Professional Balance & Ergonomic Control | Versatile Straight and Curved Blades, 7” Length | Cat and Dog Hair Trimming",Maratttto,Headphones & Earbuds,Headphones & Earbuds,1,AMBIGUOUS,NOT_APPLICABLE,"needs_review: 标题“DIPOOX Pet Grooming Scissors Set (5-Piece Kit) Professional Balance & Ergonomic Control | Versatile Straight and Curved Blades, 7” Length | Cat and Do”未描述完整耳机或明确耳机配件，且与类目“Headphones & Earbuds”不一致/信息残缺；保留 AMBIGUOUS，不强行归类。"
B0058C6LA8,DEVICE,0.98,OVER_EAR,2,0,0,0,0,taxonomy_device=2,iHip DJRASTAHP DJ Style Rasta Headphones - Red/Yellow/Green/Black (Discontinued by Manufacturer),iHip,Over-Ear Headphones,Headphones & Earbuds,60,DEVICE,OVER_EAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Over-Ear Headphones；判为 DEVICE；形态依据：细分类目为 Over-Ear Headphones。
B016D9TRQE,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,Mingao 16 Inches High Simulation Boy Doll's Clothes Fleece Hooded Suit Rose,?Jafuam,Adapters,Adapters,3,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；细分类目 Adapters 与此一致；判为 ACCESSORY。
B0B6C9QK1P,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,DAFO Wireless Earbuds Bluetooth 5.0 Headphones with Charging Case Noise Cancelling 3D Stereo Headsets Built in Mic in Ear Ear Buds IPX5 Waterproof Air Buds for iPhone/Android,DAFO,Earbud Headphones,Headphones & Earbuds,13,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B00WUOEKN2,DEVICE,0.995,OVER_EAR,2,0,1,0,0,taxonomy_device=2;title_device=1,Sennheiser HD-201 Lightweight Over Ear Headphones (Discontinued by Manufacturer),Sennheiser Consumer Audio,Over-Ear Headphones,Headphones & Earbuds,15039,DEVICE,OVER_EAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Over-Ear Headphones；判为 DEVICE；形态依据：标题明确为 over-ear/around-ear/full-size，且该形态是最先出现的主体描述。
B0BCVWXKQV,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,TaiZiChangQin Upgrade Ear Pads Ear Cushions Replacement Compatible with Boltune BT-BH010 Headphone (Fabric Earpads),TaiZiChangQin,Earpads,Earpads,9,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；细分类目 Earpads 与此一致；判为 ACCESSORY。
B09QXBV33D,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,"Baseball Print Airpods Case Compatiable with Airpods pro - Airpods pro Cover with Key Chain, Full Protective Durable Shockproof Personalize Wireless Headphone Case",GIUMOWL,Cases,Cases,48,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B072KZCNPC,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,MFi Certified Cable 3FT 3FT 6FT 10FT Nylon Protable Braided USB Fast Charging& Syncing Cord Compatible Charger XS/MAX/XR/8/8 Plus/ 7/7 Plus/6s/105s Plus,Voolibbear,Headphones & Earbuds,Headphones & Earbuds,1,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B002J79MYM,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Stereo Audio Converter (Straight Connector) for T-Mobile G1,Generic,Headphones & Earbuds,Headphones & Earbuds,2,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0C2W6QZX2,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,JBL T210 Signature Sound Pure Bass Headphones in Ear Earphones with Microphone Black,JBL,Earbud Headphones,Headphones & Earbuds,11500,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B0091TBFW8,DEVICE,0.98,ON_EAR,2,0,0,0,0,taxonomy_device=2,Beyerdynamic DTX 501P Mobile Headphone White,beyerdynamic,On-Ear Headphones,Headphones & Earbuds,39,DEVICE,ON_EAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 On-Ear Headphones；判为 DEVICE；形态依据：细分类目为 On-Ear Headphones。
B00AQOM9Z4,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,1pc Left 1pc Right Side Large Size StayHear Ear Tips for Bose IE2 MIE2 MIE2I SIE2 SIE2I IE1 MIE1 In-Ear Headphones Mobile In-Ear Headset Stereo Wired Sport Eargel Earbud Eartip Ear Gel Bud Tip Gels Buds Tips Eargels Earbuds Eartips + Black Sea International Logo Good Quality Micro Fiber Cleaning Cloth (random color),JOVERS,Earbud Headphones,Headphones & Earbuds,3,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳塞套，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B00GSLQI24,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,0,1,1,taxonomy_device=2;title_accessory=1;conflict,Soul Electronics Headphones S-Cable for Samsung Devices,Soul Electronics,Earbud Headphones,Headphones & Earbuds,6,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：细分类目为 Earbud Headphones。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B09CPMM949,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,"UGREEN USB C to 3.5mm Audio Adapter Type C to Headphone Aux Jack Dongle 24bit/96kHz HiFi DAC Braided Cable Cord Compatible with iPad Pro Air Mini, Galaxy S23 Ultra S22 S21 S20, Pixel 7 Pro, Red",UGREEN,Adapters,Adapters,11576,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；细分类目 Adapters 与此一致；判为 ACCESSORY。
B000FFS9V2,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,V-MODA Remix In-Ear Noise-Isolating Metal Headphone (Hot Pink) (Discontinued by Manufacturer),V-MODA,Earbud Headphones,Headphones & Earbuds,22,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B00NIBK9NG,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,intone Sound Ip950 Stereo Folding Stretchable Headphones Adjustable Headband Headset Kids Earphones or Adults Lightweight Headsets with in-line Mic for Iphone/ipad/tablet/andriod/mp3/mp4/laptop,intone,Headphones & Earbuds,Headphones & Earbuds,36,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题含耳塞/耳机式耳戴设备词，未出现相冲突的头戴形态描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0851C5KLV,DEVICE,0.995,EARBUD_INEAR,2,0,2,0,0,taxonomy_device=2;title_device=2,"UGREEN HiTune Wireless Earbuds Bluetooth 5.0, Wireless Headphones with Built-in Mic, CVC 8.0 Clear Call Bluetooth Earbuds, Aptx HiFi Stereo Wireless Earphones with Deep Bass, 2 EQ Modes, 27H Playtime",UGREEN,Earbud Headphones,Headphones & Earbuds,16325,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B07FKNC4KJ,DEVICE,0.995,OVER_EAR,2,0,2,0,0,taxonomy_device=2;title_device=2,"Mogic HS06 Bluetooth Over Ear Headphones with Mic, Foldable Design, Long Battery Life",SimpTronic Tech,Over-Ear Headphones,Headphones & Earbuds,2,DEVICE,OVER_EAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题明确为 over-ear/around-ear/full-size，且该形态是最先出现的主体描述。
B07MC7657Y,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"Airpods Case, Music tracker Protective Thicken Airpods Cover Soft Silicone Chargeable Headphone Case with Anti-Lost Carabiner for Apple Airpods 1&2 Charging Case (Gray)",Music tracker,Cases,Cases,20857,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B07TCN3GTD,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"CTYBB for Airpod Case,Silicone Airpods Case Cover with Fur Ball Keychain Compatible with Apple Airpods 2/1 (Front LED Visible) Olive Green",CTYBB,Cases,Cases,25105,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B003I8V6GS,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,"Cellet HTC Mono Headset for HTC XV6175 OZONE, myTouch 3G, Dash 3G, Touch Pro2 (GSM) & G1 - Black",Cellet,Headphones & Earbuds,Headphones & Earbuds,1,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题语义为手机用单耳/免提蓝牙耳机或有线耳麦。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B07SZS3BNK,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"NewFantasia Replacement Audio Upgrade Cable Compatible with Audio-Technica ATH-M50xBT, ATH-AR3BTBK, ATH-SR50BT, ATH-ANC7B, ATH-ANC9, ATH-S700BT, ATH-SR5BTBK Headphones 1.5meters/4.9ft",NewFantasia,Extension Cords,Extension Cords,274,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；细分类目 Extension Cords 与此一致；判为 ACCESSORY。
B07ZWL3SF1,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,4,0,taxonomy_accessory=2;title_accessory=4,"Alvhntr Protective Cover for AirPods Pro Case, [Visible Front LED] Bounce Carrying Case with Keychain for AirPods Pro Charging Case, Shock-Absorbing Soft Slim Silicone Case Skin 2019 (White)",Alvhntr,Cases,Cases,1,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
